PullRequestTitle,PullRequestNumber,PullRequestState,PullRequestCreatedAt,PullRequestUpdatedAt,PullRequestClosedAt,PullRequestMergedAt,PullRequestAuthor,PullRequestReviewsCount,PullRequestReviewers,PullRequestCommentsCount,ReviewDuration
Fix/163 adaptive domain seperator,164,MERGED,2021-11-01T21:00:31Z,2021-11-15T11:03:42Z,2021-11-15T11:03:38Z,2021-11-15T11:03:38Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,13 days 14:03:07
feat:initial implementation,165,MERGED,2021-11-02T13:27:09Z,2023-01-30T10:00:09Z,2021-11-03T16:22:48Z,2021-11-03T16:22:47Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,1 days 02:55:39
chore: release 1.3.0,166,MERGED,2021-11-03T16:23:19Z,2023-01-30T10:01:08Z,2021-11-09T09:55:03Z,2021-11-09T09:55:03Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,5 days 17:31:44
Isolation mode logical flaw,167,MERGED,2021-11-03T17:27:59Z,2023-01-30T10:00:10Z,2021-11-05T14:21:01Z,2021-11-05T14:21:01Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,1 days 20:53:02
fix: Change ordering in `executeRepay` to save gas,171,MERGED,2021-11-04T11:31:31Z,2021-11-11T17:47:15Z,2021-11-11T17:47:12Z,2021-11-11T17:47:12Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,7 days 06:15:41
documentation: Fix natspec of ValidationLogic,173,MERGED,2021-11-04T13:06:11Z,2021-11-11T11:35:56Z,2021-11-11T11:35:51Z,2021-11-11T11:35:51Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,6 days 22:29:40
fix: Implement simplification,192,MERGED,2021-11-08T17:05:26Z,2021-11-11T17:46:24Z,2021-11-11T17:46:21Z,2021-11-11T17:46:20Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,3 days 00:40:55
feat: Added missing legacy methods,194,MERGED,2021-11-09T09:53:07Z,2023-01-30T10:00:11Z,2021-11-09T09:54:08Z,2021-11-09T09:54:08Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,0 days 00:01:01
Fix `_addReserveToList` increment and return bugs,196,MERGED,2021-11-09T14:20:10Z,2021-12-03T10:28:16Z,2021-12-03T10:28:11Z,2021-12-03T10:28:11Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,23 days 20:08:01
Added getter for the debt ceiling decimals,198,MERGED,2021-11-09T16:52:29Z,2021-11-09T17:14:19Z,2021-11-09T17:14:16Z,2021-11-09T17:14:16Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,0 days 00:21:47
chore: release 1.4.0,199,MERGED,2021-11-09T17:14:51Z,2023-01-30T10:01:09Z,2021-11-09T17:36:13Z,2021-11-09T17:36:13Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,0 days 00:21:22
Fix/185 reentrancy in flashloan simple,201,MERGED,2021-11-10T10:54:51Z,2021-11-11T18:08:01Z,2021-11-11T18:07:58Z,2021-11-11T18:07:57Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,1 days 07:13:07
Fix/202 cannot remove asset from emode,203,MERGED,2021-11-10T14:28:04Z,2021-11-25T16:00:43Z,2021-11-25T16:00:40Z,2021-11-25T16:00:40Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,15 days 01:32:36
Fix/180 proper emode category borrow,204,MERGED,2021-11-10T15:09:54Z,2021-11-23T09:43:02Z,2021-11-23T09:42:57Z,2021-11-23T09:42:57Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,12 days 18:33:03
Use @aave/deploy-v3 as source of deployment and helper scripts,205,MERGED,2021-11-11T00:53:44Z,2023-01-30T10:01:12Z,2021-11-12T14:32:18Z,2021-11-12T14:32:18Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,1 days 13:38:34
Fix/200 missing validation add emode category,207,MERGED,2021-11-11T10:56:23Z,2023-01-30T10:01:09Z,2021-11-25T16:02:01Z,2021-11-25T16:02:01Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,14 days 05:05:38
fix: Add comment + gasoptimization for flashloans,209,MERGED,2021-11-11T11:59:02Z,2021-11-11T18:08:46Z,2021-11-11T18:08:43Z,2021-11-11T18:08:43Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,0 days 06:09:41
fix: inconsistent token events,210,MERGED,2021-11-11T12:26:32Z,2021-12-03T16:38:18Z,2021-12-03T16:38:15Z,2021-12-03T16:38:15Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,22 days 04:11:43
chore: release 1.4.1,211,CLOSED,2021-11-11T17:46:49Z,2023-01-30T10:01:16Z,2021-11-12T11:03:56Z,,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,0 days 17:17:07
fix: remove unused struct parameters,212,MERGED,2021-11-11T18:47:20Z,2023-01-30T10:01:10Z,2021-11-15T11:04:29Z,2021-11-15T11:04:28Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,3 days 16:17:09
fix: move update state to top of rebalanceStableBorrowRate article,213,MERGED,2021-11-11T19:58:49Z,2021-11-25T16:44:24Z,2021-11-25T16:44:21Z,2021-11-25T16:44:21Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,13 days 20:45:32
fix: Use immutable when possible + calldata instead of memory,214,MERGED,2021-11-12T10:06:32Z,2021-12-03T19:06:19Z,2021-12-03T19:06:16Z,2021-12-03T19:06:16Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,21 days 08:59:44
feat: updated solidity version,216,MERGED,2021-11-12T10:56:09Z,2023-01-30T10:01:11Z,2021-11-12T11:03:23Z,2021-11-12T11:03:22Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,0 days 00:07:14
chore: release 1.5.0,217,MERGED,2021-11-12T11:03:55Z,2023-01-30T10:01:11Z,2021-11-12T15:25:31Z,2021-11-12T15:25:31Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,0 days 04:21:36
fix: Simplify executeSetUserEMode flow,218,MERGED,2021-11-12T11:07:47Z,2021-12-03T17:17:19Z,2021-12-03T17:17:16Z,2021-12-03T17:17:15Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,21 days 06:09:29
fix: Improve comments in DataTypes,219,MERGED,2021-11-12T11:41:58Z,2021-11-26T14:04:03Z,2021-11-26T14:04:00Z,2021-11-26T14:03:59Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,14 days 02:22:02
fix: Remove redundant constraint and optimize gas in bridge logic,221,MERGED,2021-11-12T14:07:22Z,2021-12-01T16:12:28Z,2021-12-01T16:12:25Z,2021-12-01T16:12:24Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,19 days 02:05:03
chore: release 1.5.1,222,MERGED,2021-11-12T15:35:01Z,2023-01-30T10:01:12Z,2021-11-12T15:42:58Z,2021-11-12T15:42:58Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,0 days 00:07:57
chore: release 1.5.2,223,MERGED,2021-11-12T16:09:41Z,2023-01-30T10:01:14Z,2021-11-12T16:18:28Z,2021-11-12T16:18:28Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,0 days 00:08:47
Fix/224 immutable addressesprovider IncentivizedERC20,225,MERGED,2021-11-13T00:04:54Z,2021-12-01T16:14:54Z,2021-12-01T16:14:51Z,2021-12-01T16:14:50Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,18 days 16:09:57
Reorganized PoolStorage for gas savings,229,MERGED,2021-11-13T22:48:44Z,2021-11-24T16:21:40Z,2021-11-24T16:21:36Z,2021-11-24T16:21:36Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,10 days 17:32:52
fixed .npmrc,230,CLOSED,2021-11-13T22:53:43Z,2023-03-16T10:08:43Z,2021-11-15T10:57:08Z,,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,1 days 12:03:25
fix: setup npm registry without .npmrc env var,238,MERGED,2021-11-15T10:47:23Z,2021-11-15T10:56:52Z,2021-11-15T10:56:49Z,2021-11-15T10:56:49Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,0 days 00:09:26
chore: release 1.5.3,239,CLOSED,2021-11-15T10:57:22Z,2023-03-16T10:07:02Z,2021-11-24T16:22:19Z,,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,9 days 05:24:57
fix: Make `MAX_RESERVES_COUNT` constant in `ReserveConfiguration`,242,MERGED,2021-11-15T11:32:18Z,2021-11-27T10:05:27Z,2021-11-27T10:05:27Z,2021-11-27T10:05:27Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,11 days 22:33:09
fix: Make `_addressesProvider` immutable in `Pool` WIP,244,MERGED,2021-11-15T12:09:45Z,2021-11-25T19:38:02Z,2021-11-25T19:37:58Z,2021-11-25T19:37:57Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,10 days 07:28:13
Fix/246 isolation mode debt liquidations,251,MERGED,2021-11-15T17:24:59Z,2021-12-03T23:05:28Z,2021-12-03T23:05:24Z,2021-12-03T23:05:24Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,18 days 05:40:25
fix: Do multiplication before devision for `currentStableBorrowRate`,252,MERGED,2021-11-15T17:32:07Z,2021-11-25T16:43:48Z,2021-11-25T16:43:45Z,2021-11-25T16:43:45Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,9 days 23:11:38
Fix/248 code quality improvement validationlogic,253,MERGED,2021-11-15T17:40:38Z,2021-11-27T10:28:53Z,2021-11-27T10:28:50Z,2021-11-27T10:28:50Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,11 days 16:48:12
fix: Remove unneeded fields from `AvailableCollateralToLiquidateLocal…,254,MERGED,2021-11-16T11:09:55Z,2021-11-27T09:42:30Z,2021-11-27T09:42:25Z,2021-11-27T09:42:25Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,10 days 22:32:30
fix: Pair `_avgStableBorrowRate` and `_totalSupplyTimestamp`,255,MERGED,2021-11-16T12:24:55Z,2021-11-25T16:41:29Z,2021-11-25T16:41:26Z,2021-11-25T16:41:26Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,9 days 04:16:31
"fix: improve isolation mode check in mintUnbacked, aToken transfers, and liquidations",256,MERGED,2021-11-16T13:23:50Z,2021-12-03T21:49:24Z,2021-12-03T21:49:20Z,2021-12-03T21:49:20Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,17 days 08:25:30
Fix/234 insufficient repay event params,257,MERGED,2021-11-16T13:30:06Z,2021-11-26T16:40:12Z,2021-11-26T16:40:09Z,2021-11-26T16:40:09Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,10 days 03:10:03
fix: Make `_nonces` internal and add `nonces` getter,259,MERGED,2021-11-17T13:19:25Z,2021-11-25T18:21:34Z,2021-11-25T18:21:31Z,2021-11-25T18:21:31Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,8 days 05:02:06
fix: Use 512 bit intermediate value for `rayMul` DRAFT,260,CLOSED,2021-11-17T14:36:42Z,2023-03-16T10:08:05Z,2021-12-03T11:45:13Z,,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,15 days 21:08:31
fix: Simplify `_getFirstAssetAsCollateralId()`,261,MERGED,2021-11-18T10:21:16Z,2021-11-26T14:36:28Z,2021-11-26T14:36:23Z,2021-11-26T14:36:23Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,8 days 04:15:07
Fix/176 invalid asset pricing calculate user account data,262,MERGED,2021-11-18T11:10:11Z,2021-11-27T09:57:02Z,2021-11-27T09:56:59Z,2021-11-27T09:56:58Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,8 days 22:46:48
"Allow supply, borrow and mintUnbacked functions to reach caps limitation",269,MERGED,2021-11-22T13:31:18Z,2021-12-03T10:13:10Z,2021-12-03T10:13:07Z,2021-12-03T10:13:07Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,10 days 20:41:49
Fix/266 liquidation bonus protocol fee,271,MERGED,2021-11-22T15:52:08Z,2021-12-06T21:11:52Z,2021-12-06T21:11:49Z,2021-12-06T21:11:49Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,14 days 05:19:41
ci: generate SSH key for install ethereumjs-abi,272,CLOSED,2021-11-22T17:13:49Z,2023-03-16T10:07:18Z,2021-11-22T17:59:03Z,,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,0 days 00:45:14
Fix: NPM installation and Environment Test Suite,273,MERGED,2021-11-22T18:02:12Z,2021-11-23T09:30:29Z,2021-11-23T09:30:19Z,2021-11-23T09:30:19Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,0 days 15:28:07
Add minor gas optimization for executeFlashLoan,278,MERGED,2021-11-24T11:00:33Z,2021-11-26T16:46:03Z,2021-11-26T16:45:52Z,2021-11-26T16:45:52Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,2 days 05:45:19
chore: release 1.6.0,280,MERGED,2021-11-24T16:22:17Z,2023-01-30T10:00:23Z,2021-11-29T13:41:10Z,2021-11-29T13:41:10Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,4 days 21:18:53
Fix minting of variableDebtTokens,281,MERGED,2021-11-25T09:24:28Z,2021-11-25T15:29:52Z,2021-11-25T15:29:49Z,2021-11-25T15:29:48Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,0 days 06:05:21
Enhancement/282 support more than 128 assets DRAFT,283,CLOSED,2021-11-25T11:38:01Z,2023-03-16T10:07:02Z,2021-12-03T23:11:06Z,,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,8 days 11:33:05
Enhance borrow test logic,287,MERGED,2021-11-26T10:28:27Z,2021-11-27T10:07:34Z,2021-11-27T10:07:32Z,2021-11-27T10:07:31Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,0 days 23:39:05
feat: reduced the number of optimizer runs,289,MERGED,2021-11-27T11:24:05Z,2021-11-27T11:24:56Z,2021-11-27T11:24:52Z,2021-11-27T11:24:52Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,0 days 00:00:47
Fix wrong liquidityIndex value of `ReserveDataUpdated` event emission,290,MERGED,2021-11-29T13:18:26Z,2021-11-30T23:08:48Z,2021-11-30T23:08:45Z,2021-11-30T23:08:45Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,1 days 09:50:19
feat: bump @aave/deploy-v3@1.6.0,291,MERGED,2021-11-29T14:18:27Z,2021-12-01T11:25:51Z,2021-12-01T11:25:49Z,2021-12-01T11:25:48Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,1 days 21:07:22
Add tests to `validateRepay` in same block with credit delegation,295,MERGED,2021-11-29T18:48:30Z,2021-11-30T18:03:03Z,2021-11-30T18:02:59Z,2021-11-30T18:02:59Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,0 days 23:14:29
Fix/265 repay with aTokens lack validation,296,MERGED,2021-11-30T17:15:23Z,2021-11-30T22:24:33Z,2021-11-30T22:24:26Z,2021-11-30T22:24:26Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,0 days 05:09:03
feat: added handleRepayment() in flashloan and liqCall,298,MERGED,2021-11-30T18:43:44Z,2021-11-30T23:07:15Z,2021-11-30T23:07:12Z,2021-11-30T23:07:12Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,0 days 04:23:28
chore: release 1.7.0,299,MERGED,2021-11-30T23:07:41Z,2023-01-30T10:00:22Z,2021-12-01T10:33:05Z,2021-12-01T10:33:05Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,0 days 11:25:24
Uniform PoolConfigurator setters,300,MERGED,2021-12-01T09:36:26Z,2021-12-08T17:00:35Z,2021-12-08T17:00:32Z,2021-12-08T17:00:32Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,7 days 07:24:06
Add decimals to MockAggregator to match Chainlink Aggregator interface,301,MERGED,2021-12-01T10:25:38Z,2021-12-01T11:25:18Z,2021-12-01T10:31:40Z,2021-12-01T10:31:40Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,0 days 00:06:02
Optimize `setUserUseReserveAsCollateral` when there is no state change,302,MERGED,2021-12-01T10:48:12Z,2021-12-01T16:13:30Z,2021-12-01T16:13:27Z,2021-12-01T16:13:27Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,0 days 05:25:15
fix: additional check in isUsingAsCollateralOne(),303,MERGED,2021-12-01T12:08:44Z,2023-01-30T10:00:22Z,2021-12-01T12:33:44Z,2021-12-01T12:33:44Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,0 days 00:25:00
chore: release 1.7.1,304,CLOSED,2021-12-01T12:34:18Z,2023-03-16T10:06:12Z,2021-12-03T16:38:47Z,,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,2 days 04:04:29
fix: Unify reserveCount and maxReserve to uint16,306,MERGED,2021-12-01T19:36:28Z,2023-01-30T10:00:20Z,2021-12-02T18:19:24Z,2021-12-02T18:19:24Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,0 days 22:42:56
Add IAaveOracle interface,307,MERGED,2021-12-02T10:19:03Z,2021-12-03T09:32:02Z,2021-12-03T09:31:58Z,2021-12-03T09:31:58Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,0 days 23:12:55
Fix typos and code style,309,MERGED,2021-12-02T11:34:16Z,2021-12-03T10:43:56Z,2021-12-03T09:30:43Z,2021-12-03T09:30:43Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,0 days 21:56:27
fix: Update variable packing of `ReserveData`,311,MERGED,2021-12-02T19:54:10Z,2021-12-03T09:29:34Z,2021-12-03T09:29:31Z,2021-12-03T09:29:31Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,0 days 13:35:21
chore: release 1.8.0,313,MERGED,2021-12-03T16:38:45Z,2023-01-30T10:00:17Z,2021-12-16T17:12:44Z,2021-12-16T17:12:44Z,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,13 days 00:33:59
Bump @aave/deploy-v3 package to 1.7.1 to fix unsynced artifacts,315,CLOSED,2021-12-03T22:02:19Z,2023-03-16T10:07:49Z,2021-12-21T16:32:06Z,,stevenvaleri,4,"['LHerskind', 'The-3D', 'stevenvaleri', 'The-3D']",0,17 days 18:29:47
